ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
13,GEORGIA,GA,Camden,13039,"Camden County, Georgia",630.3011883,52714,0,21837,115,19327,427,6546,979,1692,296,28509,2485,2709,437,6436,80,12939,0,5910,507,2251,350,15856,33,234,146,1023,269,2385,353,460,184,902,234,1778,240,12.9,1.9,7.3,1.3,28509.0,2485.0,8.2,1.3,12.2,0.2,24.5,0.0,12.1,1.0,11.6,1.8,30.1,0.1,0.5,0.3,4.7,1.2,10.9,1.6,2.4,1.0,4.7,1.2,3.4,0.5,0.1139,0.5823,0.1392,0.0443,0.8797,0.1329,0.1203,0.6519,0.1392,0.6962,1.6076,0.2278,0.3418,0.2278,0.5696,0.1962,0.8101,0.2215,0.5696,0.2405,0.6646,2.5063,0.4494,5.5632,0.1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5699,733,11.7,1.5,44968
13,GEORGIA,GA,Oglethorpe,13221,"Oglethorpe County, Georgia",439.062214,14784,0,6616,38,5621,208,2216,465,331,102,23027,1137,2184,285,2670,73,3172,0,2312,322,445,140,3586,21,271,149,67,43,2100,220,101,56,204,71,130,78,15.1,3.2,4.7,1.4,23027.0,1137.0,20.6,2.7,18.1,0.5,21.5,0.0,15.8,2.2,7.9,2.5,24.3,0.1,1.9,1.1,1.0,0.7,31.7,3.3,1.8,1.0,3.6,1.2,0.9,0.5,0.2089,0.1772,0.4114,0.6709,1.4684,0.2911,0.7089,0.2911,0.4557,0.2152,1.6709,0.3038,0.2089,0.7278,0.9367,0.4177,0.3165,0.7342,0.3165,0.1266,0.2215,1.7153,0.1582,5.7913,0.1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,265,12.1,1.8,9467
13,GEORGIA,GA,Rabun,13241,"Rabun County, Georgia",370.140119,16457,0,12600,53,6563,376,3121,455,270,89,28312,3104,1978,315,4428,64,2790,105,3243,402,391,139,2142,193,227,117,202,68,1362,225,160,78,346,78,421,118,19.4,2.8,4.2,1.4,28312.0,3104.0,15.8,2.5,26.9,0.4,17.0,0.6,20.0,2.5,6.0,2.1,13.0,1.2,1.4,0.7,1.6,0.5,10.8,1.8,2.4,1.2,5.3,1.2,2.6,0.7,0.3924,0.1139,0.1456,0.3354,0.9873,0.1709,0.9747,0.038,0.8861,0.0886,1.9874,0.5063,0.0886,0.6013,0.6899,0.2722,0.4747,0.2152,0.5696,0.3101,0.6013,2.1709,0.3354,5.8355,0.2025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2990,342,18.4,2.1,14425
13,GEORGIA,GA,Lincoln,13181,"Lincoln County, Georgia",210.3811064,7799,0,4875,35,3424,196,1506,330,156,66,26324,2676,1005,225,1761,7,1520,20,1417,191,299,92,2665,19,23,73,4,20,1584,198,63,56,186,72,95,67,19.5,4.3,4.6,1.9,26324.0,2676.0,17.6,4.0,22.6,0.1,19.5,0.3,18.4,2.5,8.7,2.6,34.2,0.2,0.3,1.0,0.1,0.4,32.5,4.0,1.8,1.6,5.4,2.0,1.2,0.9,0.3987,0.1519,0.2405,0.4684,1.2595,0.2658,0.9114,0.1519,0.7911,0.3734,2.2278,0.6519,0.4114,0.1519,0.5633,0.1835,0.019,0.7658,0.3165,0.3418,0.3608,1.8039,0.2025,5.8545,0.2089,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,957,182,12.4,2.4,5243
13,GEORGIA,GA,Bartow,13015,"Bartow County, Georgia",459.5210992,103620,0,40694,100,37351,532,13490,1548,2855,459,25712,1044,11720,960,13851,130,25577,0,14592,969,3753,613,22919,175,1835,404,2420,459,4813,478,1055,282,1555,298,904,244,13.2,1.5,5.6,0.9,25712.0,1044.0,17.0,1.4,13.4,0.1,24.7,0.0,14.2,0.9,10.0,1.6,22.1,0.2,1.9,0.4,5.9,1.1,11.8,1.2,2.8,0.8,4.2,0.8,0.9,0.2,0.1392,0.3354,0.2595,0.4177,1.1518,0.2215,0.1962,0.6709,0.2468,0.519,1.6329,0.2658,0.1835,0.7278,0.9113,0.4051,0.8608,0.2468,0.6835,0.1709,0.2215,2.1835,0.3418,5.8795,0.2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15237,1159,14.8,1.1,96943
13,GEORGIA,GA,Haralson,13143,"Haralson County, Georgia",282.1651119,28956,0,12403,57,11128,275,4422,790,626,190,24444,1531,3799,398,4522,93,7026,142,5228,611,1239,289,2590,59,98,121,207,125,2464,327,198,99,519,159,361,115,15.5,2.8,4.8,1.4,24444.0,1531.0,19.3,2.0,15.6,0.3,24.3,0.5,18.3,2.1,11.1,2.6,8.9,0.2,0.4,0.4,1.7,1.0,19.9,2.6,1.8,0.9,4.7,1.4,1.2,0.4,0.2405,0.2025,0.2975,0.5759,1.3164,0.2722,0.4051,0.6329,0.7785,0.6582,2.4747,0.8101,0.0506,0.1835,0.2341,0.0316,0.5,0.443,0.3165,0.2405,0.3608,1.8608,0.2215,5.886,0.2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3526,587,12.3,2.0,24784
13,GEORGIA,GA,Greene,13133,"Greene County, Georgia",387.6509845,16976,0,9468,44,7004,268,3736,587,328,98,35844,2746,2133,255,4714,39,3258,49,2514,269,559,146,7300,26,163,139,185,79,1690,205,43,26,544,146,196,84,22.3,3.5,4.9,1.5,35844.0,2746.0,16.8,2.0,27.8,0.2,19.2,0.3,15.0,1.6,8.0,2.1,43.0,0.2,1.0,0.9,2.0,0.8,17.8,2.2,0.6,0.4,7.8,2.0,1.2,0.5,0.5633,0.2278,0.0316,0.3987,1.2214,0.2532,0.981,0.1266,0.3481,0.2342,1.6899,0.3228,0.6266,0.5063,1.1329,0.6203,0.5696,0.3734,0.0253,0.557,0.3608,1.8861,0.2405,5.9303,0.2278,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2649,365,15.8,2.2,16891
13,GEORGIA,GA,Dade,13083,"Dade County, Georgia",173.9796141,16227,0,7288,95,6070,241,2235,477,313,111,24028,1938,2315,313,2939,76,3067,92,2769,245,339,106,1011,38,45,79,116,62,1556,222,155,82,420,147,1340,226,15.1,3.2,4.1,1.5,24028.0,1938.0,20.9,2.8,18.1,0.5,18.9,0.6,17.3,1.5,5.6,1.7,6.2,0.2,0.3,0.5,1.6,0.9,21.4,3.1,2.6,1.4,6.9,2.4,8.3,1.4,0.2089,0.1076,0.3291,0.7152,1.3608,0.2848,0.7089,0.1076,0.6266,0.057,1.5001,0.1772,0.019,0.1519,0.1709,0.0127,0.4747,0.4937,0.6456,0.481,0.8608,2.9558,0.7152,5.9876,0.2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,375,12.4,2.3,12300
13,GEORGIA,GA,Gwinnett,13135,"Gwinnett County, Georgia",430.552926,902298,0,305549,352,288724,1416,101831,4490,22382,1369,29474,333,70656,2547,83442,73,247451,87,62227,2249,31118,1449,556422,680,63586,2588,37450,1621,4748,592,8836,716,9714,865,4993,420,11.4,0.5,4.7,0.3,29474.0,333.0,12.3,0.4,9.2,0.1,27.4,0.0,6.9,0.3,10.8,0.5,61.7,0.1,7.6,0.3,12.3,0.5,1.6,0.2,3.1,0.2,3.4,0.3,0.6,0.0,0.1013,0.1772,0.1203,0.1582,0.557,0.0759,0.0253,0.962,0.0,0.6266,1.6139,0.2405,0.9114,0.9684,1.8798,0.981,0.962,0.019,0.7848,0.1013,0.1203,1.9874,0.2848,6.0381,0.2405,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,1,4,152773,4480,17.0,0.5,764125
13,GEORGIA,GA,Banks,13011,"Banks County, Georgia",232.0559441,18510,0,7682,27,6603,196,2478,411,436,127,20810,1011,2937,328,3086,74,4257,9,3023,330,522,131,2221,35,358,132,23,30,2301,272,154,72,339,112,0,21,13.4,2.2,5.3,1.5,20810.0,1011.0,22.9,2.6,16.7,0.4,23.0,0.0,16.3,1.8,7.9,2.0,12.0,0.2,2.0,0.8,0.3,0.4,30.0,3.5,2.3,1.1,5.1,1.7,0.0,0.1,0.1456,0.2975,0.6519,0.8228,1.9178,0.4367,0.5316,0.4367,0.5063,0.2152,1.6898,0.3165,0.0696,0.7532,0.8228,0.3734,0.0696,0.6962,0.557,0.2911,0.0,1.6139,0.1266,6.0443,0.2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917,457,15.8,2.5,13442
13,GEORGIA,GA,Gilmer,13123,"Gilmer County, Georgia",426.2129348,29922,0,16991,60,11645,558,4842,870,743,228,25812,1831,3951,543,6989,69,5904,84,5979,661,629,169,4169,26,1046,298,251,79,3300,377,220,121,616,139,239,131,16.3,2.9,5.5,1.7,25812.0,1831.0,18.1,2.4,23.4,0.2,19.7,0.3,20.1,2.2,5.4,1.4,13.9,0.1,3.7,1.1,1.5,0.5,19.4,2.2,1.9,1.0,5.3,1.1,0.8,0.4,0.2848,0.3228,0.2468,0.5,1.3544,0.2785,0.9494,0.1709,0.8924,0.0443,2.057,0.5443,0.1013,0.8987,1.0,0.4937,0.4367,0.4177,0.3671,0.3101,0.1899,1.7215,0.1646,6.1329,0.2532,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6375,858,21.4,2.9,26172
